	tx_name	chr	strand	peak_start	peak_stop	max_peak_test	feature_start	feature_end	width	feature_type	gene_region_start	gene_region_end	cds_len	tx_width	gene_name	rep_gene	Description	max_peak_2	max_np_gene_2	max_non_peak_ratio_2	shared	max_np_gene_1	max_peak_1	max_non_peak_ratio_1	category_1	max_peak_scaled	max_read_tx_scaled	ratioPTx	MorePeaks	category_2	comparison	img_rank	pydeg_settings_label	pydeg_settings	peak_plot_link	gene_plot_link	indx	plot_link	miRNA_link
1265	AT2G02090.1	2	+	526570	526574	526570	526374	526592	219	CDS	523223	527068	2292	3845	ETL1	Yes	SNF2 domain-containing protein / helicase domain-containing protein	8	33	0.242424242424242	Only Rep. 2	23	14	0.608695652173913	0	15.374969959259	6.48602497577667	2.3704765270994	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	458	MF: 2 - conf: 0.95	0		nan	AT2G02090.1_0	No	No
1266	AT1G80280.1	1	-	30186178	30186182	30186181	30186142	30186716	575	5UTR	30183535	30186716	1944	3181	AT1G80280	Yes	alpha/beta-Hydrolases superfamily protein	25	194	0.128865979381443	Only Rep. 2	280	34	0.121428571428571	0	40.7978000640869	17.2372853755951	2.36683440432269	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	459	MF: 2 - conf: 0.95	0		nan	AT1G80280.1_0	No	No
1267	AT1G05790.3	1	+	1737292	1737296	1737293	1737287	1737365	79	CDS	1732802	1737573	2169	4771	AT1G05790	Yes	lipase class 3 family protein	16	35	0.457142857142857	Only Rep. 2	36	12	0.333333333333333	0	18.8542003631592	7.96655011177063	2.3666706540014	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	460	MF: 2 - conf: 0.95	0		nan	AT1G05790.3_0	No	No
1268	AT4G11810.1	4	+	7108277	7108281	7108279	7108212	7108450	239	CDS	7104510	7108523	2124	4013	AT4G11810	Yes	Major Facilitator Superfamily with SPX (SYG1/Pho81/XPR1) domain-containing protein	16	47	0.340425531914894	Only Rep. 2	57	11	0.192982456140351	0	18.1107006072998	7.66102504730225	2.36400488126289	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	461	MF: 2 - conf: 0.95	0		nan	AT4G11810.1_0	No	No
1269	AT1G66500.1	1	-	24811170	24811174	24811171	24811080	24811261	182	3UTR	24811080	24812661	1251	1581	AT1G66500	Yes	Pre-mRNA cleavage complex II	15	51	0.294117647058824	Only Rep. 2	65	13	0.2	0	18.9768505096436	8.03115999698641	2.36290280815777	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	462	MF: 2 - conf: 0.95	0		nan	AT1G66500.1_0	No	No
1270	AT4G28000.2	4	+	13928586	13928590	13928589	13928584	13928719	136	CDS	13925338	13929527	2499	4189	AT4G28000	Yes	P-loop containing nucleoside triphosphate hydrolases superfamily protein	15	122	0.122950819672131	Only Rep. 2	127	19	0.149606299212598	0	23.4378004074097	9.93027019500732	2.36023793382718	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	463	MF: 2 - conf: 0.95	0		nan	AT4G28000.2_0	No	No
1271	AT1G22200.1	1	-	7838226	7838230	7838227	7838212	7838304	93	CDS	7837563	7840898	1161	3335	AT1G22200	Yes	Endoplasmic reticulum vesicle transporter protein	45	352	0.127840909090909	Only Rep. 2	365	40	0.10958904109589	0	57.6741008758545	24.463550567627	2.3575523396091	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	464	MF: 2 - conf: 0.95	0		nan	AT1G22200.1_0	No	No
1272	AT3G01640.2	3	+	241133	241134	241133	240961	241198	238	CDS	239333	241492	1137	2159	GLCAK	Yes	glucuronokinase G	11	20	0.55	Only Rep. 2	22	10	0.454545454545455	0	14.2633500099182	6.05130004882813	2.35707201672811	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	465	MF: 2 - conf: 0.95	0		nan	AT3G01640.2_0	No	No
1273	AT1G54920.3	1	+	20471903	20471907	20471904	20471799	20472023	225	CDS	20470678	20475180	2706	4502	AT1G54920	Yes	hypothetical protein	24	107	0.224299065420561	Only Rep. 2	101	27	0.267326732673267	0	34.9726009368897	14.9034652709961	2.34660867797977	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	466	MF: 2 - conf: 0.95	0		nan	AT1G54920.3_0	No	No
1274	AT5G58880.1	5	+	23779604	23779607	23779605	23779602	23779855	254	3UTR	23775891	23779855	3270	3964	AT5G58880	Yes	LRR protein	14	56	0.25	Only Rep. 2	46	10	0.217391304347826	0	16.1256499290466	6.87230980396271	2.34646725613974	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	467	MF: 2 - conf: 0.95	0		nan	AT5G58880.1_0	No	No
1275	AT2G17010.1	2	-	7392931	7392935	7392934	7392914	7393205	292	CDS	7392762	7395985	2727	3223	AT2G17010	Yes	Mechanosensitive ion channel family protein	11	25	0.44	Only Rep. 2	26	9	0.346153846153846	0	13.5198497772217	5.76191484928131	2.34641610139519	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	468	MF: 2 - conf: 0.95	0		nan	AT2G17010.1_0	No	No
1276	AT3G19310.1	3	+	6696013	6696017	6696016	6696011	6696193	183	CDS	6694114	6696357	1242	2243	AT3G19310	Yes	PLC-like phosphodiesterases superfamily protein	110	926	0.118790496760259	Only Rep. 2	731	108	0.147742818057456	0	148.581504821777	63.6057014465334	2.33597777310379	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	469	MF: 2 - conf: 0.95	0		nan	AT3G19310.1_0	No	No
1277	AT2G01330.1	2	-	158312	158315	158314	158183	158416	234	3UTR	158183	160870	1836	2687	AT2G01330	Yes	nucleotide binding protein	13	34	0.382352941176471	Only Rep. 2	23	13	0.565217391304348	0	17.7353506088257	7.59642004966736	2.3346985149409	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	470	MF: 2 - conf: 0.95	0		nan	AT2G01330.1_0	No	No
1278	AT2G44730.1	2	-	18437364	18437366	18437365	18437333	18437446	114	3UTR	18437333	18438565	1119	1232	AT2G44730	Yes	Alcohol dehydrogenase transcription factor Myb/SANT-like family protein	9	30	0.3	Only Rep. 2	27	8	0.296296296296296	0	11.5348496437073	4.94090497493744	2.33456213026103	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	471	MF: 2 - conf: 0.95	0		nan	AT2G44730.1_0	No	No
1279	AT5G24780.1	5	-	8507677	8507681	8507680	8507590	8507782	193	3UTR	8507590	8509201	813	1611	VSP1	Yes	vegetative storage protein 1	17	26	0.653846153846154	Only Rep. 2	24	11	0.458333333333333	0	18.7314500808716	8.03115999698641	2.33234677031715	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	472	MF: 2 - conf: 0.95	0		nan	AT5G24780.1_0	No	No
1280	AT2G03840.1	2	+	1173573	1173577	1173576	1173170	1173718	549	CDS	1173092	1174176	837	1084	TET13	Yes	tetraspanin13	11	31	0.354838709677419	Only Rep. 2	60	10	0.166666666666667	0	14.2633500099182	6.11589002609253	2.33217895499523	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	473	MF: 2 - conf: 0.95	0		nan	AT2G03840.1_0	No	No
1281	AT1G74010.1	1	-	27832120	27832124	27832120	27832095	27832431	337	3UTR	27832095	27834207	978	2112	AT1G74010	Yes	Calcium-dependent phosphotriesterase superfamily protein	120	764	0.157068062827225	Only Rep. 2	472	48	0.101694915254237	0	110.179801940918	47.3012495040894	2.32932117219002	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	474	MF: 2 - conf: 0.95	0		nan	AT1G74010.1_0	No	No
1282	AT5G43560.1	5	+	17503247	17503251	17503250	17503230	17503380	151	CDS	17500531	17505646	3168	5115	AT5G43560	Yes	TRAF-like superfamily protein	18	45	0.4	Only Rep. 2	99	23	0.232323232323232	0	28.2740488052368	12.215635061264	2.31457870699611	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	475	MF: 2 - conf: 0.95	0		nan	AT5G43560.1_0	No	No
1283	AT5G52170.2	5	+	21196608	21196611	21196609	21196602	21196791	190	5UTR	21196602	21201595	2064	4993	HDG7	Yes	homeodomain GLABROUS 7	18	26	0.692307692307692	Both Reps.	18	12	0.666666666666667	0	20.0957498550415	8.69066476821899	2.31233747831695	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	476	MF: 2 - conf: 0.95	0		nan	AT5G52170.2_0	No	No
1284	AT1G05990.1	1	+	1818994	1818997	1818996	1818588	1819040	453	CDS	1818392	1819184	453	792	AT1G05990	Yes	EF hand calcium-binding protein family	52	288	0.180555555555556	Only Rep. 2	326	42	0.128834355828221	0	63.5065021514892	27.4730501174927	2.31159270193495	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	477	MF: 2 - conf: 0.95	0		nan	AT1G05990.1_0	No	No
1285	AT2G45405.1	2	+	18710428	18710431	18710429	18710344	18710516	173	5UTR	18710344	18710770	201	426	AT2G45405	Yes	hypothetical protein	15	36	0.416666666666667	Only Rep. 2	39	18	0.461538461538462	0	22.694299697876	9.83335971832275	2.30788869195837	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	478	MF: 2 - conf: 0.95	0		nan	AT2G45405.1_0	No	No
1286	AT3G51290.2	3	+	19044127	19044131	19044130	19044114	19044215	102	CDS	19039512	19044371	2397	4859	AT3G51290	Yes	pyridoxal-phosphate-dependent serine hydroxymethyltransferase, putative (DUF632)	85	666	0.127627627627628	Only Rep. 2	521	82	0.157389635316699	0	113.731498718262	49.2972507476807	2.30705560641457	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	479	MF: 2 - conf: 0.95	0		nan	AT3G51290.2_0	No	No
1287	AT3G51300.1	3	+	19044127	19044131	19044130	19044114	19044215	102	CDS	19042858	19044393	594	1535	ROP1	Yes	RHO-related protein from plants 1	85	666	0.127627627627628	Only Rep. 2	521	82	0.157389635316699	0	113.731498718262	49.2972507476807	2.30705560641457	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	480	MF: 2 - conf: 0.95	0		nan	AT3G51300.1_0	No	No
1288	AT1G65240.1	1	-	24231359	24231363	24231361	24231350	24231425	76	CDS	24230867	24233523	1428	2656	AT1G65240	Yes	Eukaryotic aspartyl protease family protein	8	40	0.2	Both Reps.	31	11	0.354838709677419	0	13.1445202827454	5.71346485614777	2.30062153416445	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	481	MF: 2 - conf: 0.95	0		nan	AT1G65240.1_0	No	No
1289	AT1G18180.1	1	+	6257750	6257754	6257751	6257738	6257900	163	3UTR	6255785	6257900	918	2115	AT1G18180	Yes	3-oxo-5-alpha-steroid 4-dehydrogenase (DUF1295)	13	19	0.684210526315789	Only Rep. 2	22	9	0.409090909090909	0	14.7614002227783	6.43758010864258	2.29300451002712	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	482	MF: 2 - conf: 0.95	0		nan	AT1G18180.1_0	No	No
1290	AT4G04980.1	4	-	2543900	2543903	2543900	2543692	2544209	518	3UTR	2543692	2548130	2643	4438	AT4G04980	Yes	hypothetical protein	30	262	0.114503816793893	Only Rep. 2	386	28	0.0725388601036269	0	39.4407501220703	17.2211151123047	2.29025529792141	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	483	MF: 2 - conf: 0.95	0		nan	AT4G04980.1_0	No	No
1291	AT4G19038.1	4	-	10430902	10430906	10430903	10430899	10430959	61	CDS	10429871	10431042	255	1171	LCR15	Yes	low-molecular-weight cysteine-rich 15	31	325	0.0953846153846154	Both Reps.	207	48	0.231884057971014	0	54.9312019348145	24.0934505462647	2.27992258017732	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	484	MF: 2 - conf: 0.95	0		nan	AT4G19038.1_0	No	No
1292	AT2G31830.1	2	-	13532669	13532673	13532672	13532483	13532904	422	3UTR	13532483	13537800	3435	5317	5PTase14	No	endonuclease/exonuclease/phosphatase family protein	37	167	0.221556886227545	Only Rep. 2	246	22	0.0894308943089431	0	39.3252506256104	17.2534048557282	2.27927478398876	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	485	MF: 2 - conf: 0.95	0		nan	AT2G31830.1_0	No	No
1293	AT1G04450.1	1	+	1209382	1209386	1209384	1209347	1209853	507	CDS	1208521	1210026	663	1505	RIC3	Yes	ROP-interactive CRIB motif-containing protein 3	11	82	0.134146341463415	Only Rep. 2	93	13	0.139784946236559	0	16.493800163269	7.25860989093781	2.27230839115092	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	486	MF: 2 - conf: 0.95	0		nan	AT1G04450.1_0	No	No
1294	AT5G37055.1	5	-	14642196	14642198	14642197	14642105	14642210	106	CDS	14641442	14642513	516	1071	SEF	Yes	HIT-type Zinc finger family protein	23	81	0.283950617283951	Only Rep. 2	59	23	0.389830508474576	0	31.3778991699219	13.8253599405289	2.26959003634603	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	487	MF: 2 - conf: 0.95	0		nan	AT5G37055.1_0	No	No
1295	AT1G03920.1	1	+	1004139	1004143	1004139	1004125	1004240	116	CDS	1001116	1004410	1710	3294	AT1G03920	Yes	Protein kinase family protein	16	78	0.205128205128205	Only Rep. 2	84	18	0.214285714285714	0	23.3150997161865	10.3004052639007	2.26351285399397	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	488	MF: 2 - conf: 0.95	0		nan	AT1G03920.1_0	No	No
1296	AT1G63930.1	1	+	23728655	23728659	23728656	23727927	23729174	1248	CDS	23727794	23729403	1248	1609	ROH1	Yes	from the Czech 'roh' meaning 'corner'	15	72	0.208333333333333	Only Rep. 2	138	20	0.144927536231884	0	24.1812505722046	10.7028203010559	2.25933444568988	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	489	MF: 2 - conf: 0.95	0		nan	AT1G63930.1_0	No	No
1297	AT2G25870.1	2	+	11033985	11033988	11033987	11033834	11034022	189	CDS	11030970	11034580	1755	3610	AT2G25870	Yes	haloacid dehalogenase-like hydrolase family protein	9	26	0.346153846153846	Only Rep. 2	27	11	0.407407407407407	0	13.7653002738953	6.09974491596222	2.25670097086737	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	490	MF: 2 - conf: 0.95	0		nan	AT2G25870.1_0	No	No
1298	AT5G18150.1	5	-	6000237	6000239	6000238	6000194	6000331	138	CDS	5999806	6000554	231	748	AT5G18150	Yes	Methyltransferase-related protein	21	161	0.130434782608696	Only Rep. 2	97	30	0.309278350515464	0	35.3407497406006	15.6760149002075	2.25444731748327	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	491	MF: 2 - conf: 0.95	0		nan	AT5G18150.1_0	No	No
1299	AT3G55400.1	3	-	20535724	20535728	20535725	20535631	20535808	178	3UTR	20535631	20539138	1851	3507	OVA1	Yes	methionyl-tRNA synthetase / methionine-tRNA ligase / MetRS (cpMetRS)	23	37	0.621621621621622	Only Rep. 2	26	13	0.5	0	23.9430503845215	10.6543650627136	2.24725267471014	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	492	MF: 2 - conf: 0.95	0		nan	AT3G55400.1_0	No	No
1300	AT1G31990.1	1	+	11488635	11488638	11488636	11488205	11489182	978	CDS	11488002	11489318	978	1316	AT1G31990	Yes	transmembrane protein	21	97	0.216494845360825	Only Rep. 2	130	24	0.184615384615385	0	30.8798503875732	13.7446146011353	2.24668725051211	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	493	MF: 2 - conf: 0.95	0		nan	AT1G31990.1_0	No	No
1301	AT1G22200.1	1	-	7838052	7838056	7838053	7838048	7838114	67	CDS	7837563	7840898	1161	3335	AT1G22200	Yes	Endoplasmic reticulum vesicle transporter protein	31	352	0.0880681818181818	Only Rep. 2	365	48	0.131506849315068	0	54.9312019348145	24.463550567627	2.24543047351049	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	494	MF: 2 - conf: 0.95	0		nan	AT1G22200.1_0	No	No
1302	AT2G28590.1	2	+	12251435	12251439	12251436	12251164	12251490	327	CDS	12249661	12251729	1275	2068	AT2G28590	Yes	Protein kinase superfamily protein	12	36	0.333333333333333	Only Rep. 2	46	13	0.282608695652174	0	17.1145505905151	7.6287398338318	2.2434308894132	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	495	MF: 2 - conf: 0.95	0		nan	AT2G28590.1_0	No	No
1303	AT5G37055.1	5	-	14641584	14641588	14641584	14641442	14641633	192	3UTR	14641442	14642513	516	1071	SEF	Yes	HIT-type Zinc finger family protein	26	81	0.320987654320988	Only Rep. 2	59	20	0.338983050847458	0	31.0097513198853	13.8253599405289	2.24296159038728	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	496	MF: 2 - conf: 0.95	0		nan	AT5G37055.1_0	No	No
1304	AT1G22200.1	1	-	7838395	7838399	7838398	7838393	7838446	54	CDS	7837563	7840898	1161	3335	AT1G22200	Yes	Endoplasmic reticulum vesicle transporter protein	33	352	0.09375	Only Rep. 2	365	46	0.126027397260274	0	54.6858024597168	24.463550567627	2.23539924462492	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	497	MF: 2 - conf: 0.95	0		nan	AT1G22200.1_0	No	No
1305	AT4G39870.1	4	+	18504005	18504009	18504005	18503988	18504072	85	CDS	18501877	18504487	1185	2610	AT4G39870	Yes	TLD-domain containing nucleolar protein	40	300	0.133333333333333	Only Rep. 2	252	40	0.158730158730159	0	54.5702514648438	24.4151005744934	2.23510246449092	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	498	MF: 2 - conf: 0.95	0		nan	AT4G39870.1_0	No	No
1306	AT1G02010.4	1	+	351961	351965	351961	351912	352001	90	CDS	347824	352503	2112	4679	SEC1A	Yes	secretory 1A	14	101	0.138613861386139	Only Rep. 2	126	26	0.206349206349206	0	28.0214004516602	12.5373096466065	2.23504094909587	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	499	MF: 2 - conf: 0.95	0		nan	AT1G02010.4_0	No	No
1307	AT1G79590.3	1	+	29948292	29948296	29948294	29948173	29948304	132	CDS	29946474	29948807	795	2333	SYP52	Yes	syntaxin of plants 52	20	69	0.289855072463768	Only Rep. 2	108	21	0.194444444444444	0	28.0286502838135	12.5857648849487	2.22701206800175	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	500	MF: 2 - conf: 0.95	0		nan	AT1G79590.3_0	No	No
1308	AT2G25610.2	2	-	10901856	10901860	10901857	10901849	10902019	171	CDS	10901213	10902919	684	1706	AT2G25610	Yes	ATPase, F0/V0 complex, subunit C protein	14	30	0.466666666666667	Both Reps.	32	10	0.3125	0	16.1256499290466	7.2424397468567	2.22654940775246	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	501	MF: 2 - conf: 0.95	0		nan	AT2G25610.2_0	No	No
1309	AT4G00660.1	4	+	274258	274259	274258	274257	274637	381	5UTR	274257	278737	1518	4480	RH8	Yes	RNAhelicase-like 8	15	12	1.25	Only Rep. 2	13	8	0.615384615384615	0	15.2594499588013	6.85615491867065	2.22565711245042	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	502	MF: 2 - conf: 0.95	0		nan	AT4G00660.1_0	No	No
1310	AT4G34940.1	4	+	16641676	16641680	16641677	16639760	16641754	1995	CDS	16639526	16641950	1995	2424	ARO1	Yes	armadillo repeat only 1	11	41	0.268292682926829	Only Rep. 2	42	8	0.19047619047619	0	12.7763996124268	5.74575996398926	2.22362223491776	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	503	MF: 2 - conf: 0.95	0		nan	AT4G34940.1_0	No	No
1311	AT2G33460.1	2	-	14175141	14175145	14175141	14175129	14175207	79	CDS	14174144	14175965	675	1821	RIC1	Yes	ROP-interactive CRIB motif-containing protein 1	90	661	0.136157337367625	Only Rep. 2	546	76	0.139194139194139	0	112.374500274658	50.5529985427857	2.22290474381158	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	504	MF: 2 - conf: 0.95	0		nan	AT2G33460.1_0	No	No
1312	AT4G31020.1	4	-	15108546	15108550	15108549	15108508	15108831	324	3UTR	15108508	15110289	885	1781	AT4G31020	Yes	alpha/beta-Hydrolases superfamily protein	34	118	0.288135593220339	Only Rep. 2	178	16	0.0898876404494382	0	33.0019493103027	14.887300491333	2.21678532850973	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	505	MF: 2 - conf: 0.95	0		nan	AT4G31020.1_0	No	No
1313	AT5G61700.2	5	+	24798156	24798160	24798157	24797506	24798428	923	3UTR	24793779	24798745	2406	4966	ABCA12	No	ABC2 homolog 16	11	66	0.166666666666667	Only Rep. 2	96	9	0.09375	0	13.5198497772217	6.09974491596222	2.21646150183134	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	506	MF: 2 - conf: 0.95	0		nan	AT5G61700.2_0	No	No
1314	AT2G44560.1	2	-	18392325	18392328	18392326	18392324	18392605	282	CDS	18391753	18393729	1476	1976	GH9B11	Yes	glycosyl hydrolase 9B11	82	608	0.134868421052632	Only Rep. 2	573	64	0.111692844677138	0	98.4860992431639	44.4694013595581	2.2146936147589	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	507	MF: 2 - conf: 0.95	0		nan	AT2G44560.1_0	No	No
1315	AT5G14670.2	5	+	4730731	4730735	4730732	4730673	4730952	280	3UTR	4728947	4730952	546	2005	ARFA1B	No	ADP-ribosylation factor A1B	10	24	0.416666666666667	Only Rep. 2	16	11	0.6875	0	14.3860502243042	6.50217485427856	2.21249820970869	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	508	MF: 2 - conf: 0.95	0		nan	AT5G14670.2_0	No	No
1316	AT3G08720.1	3	-	2649035	2649039	2649038	2649034	2649138	105	CDS	2648372	2651231	1416	2859	S6K2	Yes	serine/threonine protein kinase 2	16	70	0.228571428571429	Only Rep. 2	58	16	0.275862068965517	0	21.8281002044678	9.88181495666506	2.20891610500612	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	509	MF: 2 - conf: 0.95	0		nan	AT3G08720.1_0	No	No
1317	AT4G08590.1	4	-	5463915	5463919	5463916	5463794	5464084	291	3UTR	5463794	5466747	1398	2953	ORTHL	Yes	ORTHRUS-like protein	12	26	0.461538461538462	Both Reps.	50	8	0.16	0	13.3971500396729	6.06744503974915	2.20803813663004	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	510	MF: 2 - conf: 0.95	0		nan	AT4G08590.1_0	No	No
1318	AT2G24100.1	2	+	10246506	10246510	10246509	10246222	10246715	494	CDS	10244745	10246994	1401	2249	ASG1	Yes	ATP-dependent DNA helicase	12	51	0.235294117647059	Only Rep. 2	60	16	0.266666666666667	0	19.3450002670288	8.78753995895385	2.20141249512245	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	511	MF: 2 - conf: 0.95	0		nan	AT2G24100.1_0	No	No
1319	AT1G28710.1	1	-	10086703	10086707	10086706	10086379	10086849	471	3UTR	10086379	10088466	1023	2087	AT1G28710	Yes	Nucleotide-diphospho-sugar transferase family protein	19	24	0.791666666666667	Only Rep. 2	24	10	0.416666666666667	0	19.2295002937317	8.755254983902	2.19633812254336	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	512	MF: 2 - conf: 0.95	0		nan	AT1G28710.1_0	No	No
1320	AT2G44970.1	2	-	18548850	18548854	18548851	18548813	18548998	186	3UTR	18548813	18552171	1512	3358	AT2G44970	Yes	alpha/beta-Hydrolases superfamily protein	20	30	0.666666666666667	Only Rep. 2	17	8	0.470588235294118	0	18.3633499145508	8.38511991500856	2.18999252254963	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	513	MF: 2 - conf: 0.95	0		nan	AT2G44970.1_0	No	No
1321	AT1G08460.1	1	+	2674401	2674405	2674401	2674167	2674469	303	CDS	2672198	2674721	1134	2523	HDA08	Yes	histone deacetylase 8	14	40	0.35	Only Rep. 2	23	13	0.565217391304348	0	18.3561000823975	8.38511991500856	2.18912791569525	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	514	MF: 2 - conf: 0.95	0		nan	AT1G08460.1_0	No	No
1322	AT1G52343.1	1	-	19494177	19494181	19494177	19494127	19494225	99	3UTR	19494127	19495867	750	1740	AT1G52343	Yes	transmembrane protein	15	45	0.333333333333333	Both Reps.	61	8	0.131147540983607	0	15.8802499771118	7.25860989093781	2.18778116136781	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	515	MF: 2 - conf: 0.95	0		nan	AT1G52343.1_0	No	No
1323	AT1G47280.1	1	-	17334113	17334117	17334116	17334108	17334310	203	CDS	17331972	17334412	243	2440	AT1G47280	Yes	hypothetical protein	96	616	0.155844155844156	Only Rep. 2	623	75	0.120385232744783	0	115.355503082275	52.806100845337	2.18451090377111	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	516	MF: 2 - conf: 0.95	0		nan	AT1G47280.1_0	No	No
1324	AT4G27470.1	4	+	13736249	13736252	13736250	13735576	13736307	732	CDS	13734922	13736518	732	1596	RMA3	Yes	RING membrane-anchor 3	11	71	0.154929577464789	Only Rep. 2	78	29	0.371794871794872	0	28.3895998001099	13.0528103113175	2.17497987965815	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	517	MF: 2 - conf: 0.95	0		nan	AT4G27470.1_0	No	No
1325	AT5G25270.1	5	-	8757592	8757596	8757593	8757434	8757782	349	3UTR	8757434	8763005	1929	5571	AT5G25270	Yes	Ubiquitin-like superfamily protein	32	46	0.695652173913043	Only Rep. 2	28	18	0.642857142857143	0	33.2474498748779	15.2897148132324	2.17449771176269	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	518	MF: 2 - conf: 0.95	0		nan	AT5G25270.1_0	No	No
1326	AT3G58050.2	3	+	21496965	21496968	21496967	21494973	21497018	2046	CDS	21492167	21497312	3549	5145	AT3G58050	Yes	hypothetical protein	12	17	0.705882352941177	Only Rep. 2	10	11	1.1	0	15.6276006698608	7.21013998985291	2.16744760737713	No	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	519	MF: 2 - conf: 0.95	0		nan	AT3G58050.2_0	No	No
1327	AT5G18650.1	5	+	6219933	6219937	6219936	6219933	6220002	70	CDS	6217690	6220702	804	3012	AT5G18650	Yes	CHY-type/CTCHY-type/RING-type Zinc finger protein	37	321	0.115264797507788	Only Rep. 2	339	51	0.150442477876106	0	60.8863010406494	28.2294998168946	2.15683244250083	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	520	MF: 2 - conf: 0.95	0		nan	AT5G18650.1_0	No	No
1328	AT1G65240.1	1	-	24231975	24231979	24231976	24231925	24232078	154	CDS	24230867	24233523	1428	2656	AT1G65240	Yes	Eukaryotic aspartyl protease family protein	9	40	0.225	Only Rep. 2	31	9	0.290322580645161	0	12.2782998085022	5.71346485614777	2.14901117231702	Yes	A	SRR10759114-SRR10759112_and_SRR10759115-SRR10759113	521	MF: 2 - conf: 0.95	0		nan	AT1G65240.1_0	No	No
